origIpAddr,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,dateTimeConnect,dateTimeDisconnect,duration,origDeviceName,destDeviceName,origIpv4v6Addr,destIpv4v6Addr,callingPartyNumber
100820490,443115786,7777,7777,1416998812,1416998887,75,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416998812,1416998887,75,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416998915,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416999030,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416999122,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416999230,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416999339,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416072018,1416072045,27,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416072018,1416072045,27,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416588696,1416588738,42,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416588696,1416588738,42,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416588775,1416588791,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416588775,1416588791,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,05714,05714,0,1416466456,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416576319,1416576336,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416576319,1416576336,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416939624,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416939734,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416939843,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416939939,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940043,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940149,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940252,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416940347,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415460690,1415460709,19,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415460690,1415460709,19,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416761122,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761203,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761278,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761357,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761435,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761514,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761592,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761671,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761748,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761825,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416945599,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416945705,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416945812,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416945908,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946029,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946139,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946244,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415091590,1415091642,52,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415091590,1415091642,52,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1214539274,22221,22221,1416902869,1416902913,44,SEPD824BD26953D,SEPD4D748403B7D,10.102.0.51,10.102.100.72,21670
855664138,922655222,22629,22629,1416902923,1416902935,12,SEPD824BD26953D,SEPD824BD26928C,10.102.0.51,10.102.1.201,21670
855664138,0,722454536,722454536,0,1416902949,0,SEPD824BD26953D,,10.102.0.51,,21670
855664138,1214867722,900722454526,900722454526,1416902968,1416902989,21,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
855664138,1560123894,22267,22267,1416903056,1416903061,5,SEPD824BD26953D,SEP0C8525A739D0,10.102.0.51,10.102.2.163,21670
855664138,0,,,0,1416903088,0,SEPD824BD26953D,,10.102.0.51,,21670
855664138,1214867722,900722454536,900722454536,1416903013,1416903103,90,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
855664138,1560123894,22267,22267,0,1416903103,0,SEPD824BD26953D,SEP0C8525A739D0,10.102.0.51,,21670
855664138,1231644938,903740000,903740000,1416903233,1416903393,160,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
855664138,0,903744,903744,0,1416903398,0,SEPD824BD26953D,,10.102.0.51,,21670
100820490,443115786,7777,7777,1415638347,1415638375,28,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415638347,1415638375,28,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415638417,1415638440,23,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415638417,1415638440,23,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1231644938,902845000,902845000,1416747851,1416748189,338,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
100820490,443115786,7777,7777,1416459000,1416459020,20,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416459000,1416459020,20,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416958334,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416958433,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416958535,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416958642,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416958750,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416958853,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416958957,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416827112,1416827153,41,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416827112,1416827153,41,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416992449,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992554,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992658,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992874,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416992982,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416993087,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416993190,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941166,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941267,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941373,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941477,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941578,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941678,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941781,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416941888,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416217034,1416217104,70,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416217034,1416217104,70,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,44976,44976,0,1414989607,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,44976,44976,0,1414989796,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416534935,1416535052,117,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416534935,1416535052,117,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416535112,1416535145,33,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416535112,1416535145,33,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1214867722,900722824685,900722824685,1415083028,1415084158,1130,SEPD824BD26953D,S2/DS1-0@VG1-TSWITCH,10.102.0.51,10.105.105.72,21670
90334218,0,69992,69992,0,1416832349,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415424610,1415424661,51,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415424610,1415424661,51,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415424880,1415424911,31,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415424880,1415424911,31,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1231644938,903662026,903662026,1415720403,1415720576,173,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
90334218,0,71996,71996,0,1416945908,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946029,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946139,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946244,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946343,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946461,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946570,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416946675,0,CUBE-01-SIP,,10.100.98.5,,100
855664138,1231644938,900733748336,900733748336,1415822206,1415822223,17,SEPD824BD26953D,AALN/S0/SU1/0@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
855664138,1231644938,900733748336,900733748336,1415822230,1415822249,19,SEPD824BD26953D,AALN/S0/SU1/0@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
100820490,443115786,7777,7777,1415255480,1415255564,84,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415255480,1415255564,84,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,44976,44976,0,1414994280,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416851664,1416851677,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416851664,1416851677,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,44941,44941,0,1417127639,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,44941,44941,0,1417127647,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757420,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757499,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757574,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757654,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757735,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757814,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757891,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416757966,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416758021,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416758099,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416758179,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416321679,1416321738,59,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416321679,1416321738,59,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415532182,1415532196,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415532182,1415532196,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1414998927,1414998954,27,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1414998927,1414998954,27,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,05714,05714,0,1416477620,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,05714,05714,0,1416477937,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416478055,1416478073,18,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416478055,1416478073,18,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,05714,05714,0,1416478277,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1415965533,1415965541,8,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415965533,1415965541,8,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415251511,1415251527,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415251511,1415251527,16,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415761224,1415761241,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415761224,1415761241,17,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1231644938,902845000,902845000,1416224655,1416224928,273,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
855664138,100820490,22999,22999,1416224999,1416225025,26,SEPD824BD26953D,SEPD4D748FF9D39,10.102.0.51,10.102.2.6,21670
100820490,443115786,7777,7777,1416224999,1416225025,26,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416224999,1416225025,26,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,191457546,21547,21547,1416225072,1416225077,5,SEPD824BD26953D,CiscoUM1-VI137,10.102.0.51,10.105.105.11,21670
100820490,443115786,7777,7777,1416318809,1416318863,54,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416318809,1416318863,54,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417192685,1417192704,19,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417192685,1417192704,19,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415513304,1415513329,25,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415513304,1415513329,25,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415962131,1415962267,136,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415962131,1415962267,136,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416973458,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416973561,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416973665,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416973762,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416973868,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416973972,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416974073,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416974178,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761278,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761357,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761435,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761514,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761592,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761671,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761748,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761825,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416761965,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416762031,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,50351,50351,0,1417329270,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416313584,1416313640,56,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416313584,1416313640,56,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,05714,05714,0,1415075626,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416837354,1416837377,23,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416837354,1416837377,23,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416837407,1416837486,79,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416837408,1416837486,78,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416837711,1416837732,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416837711,1416837732,21,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416202703,1416202741,38,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416202704,1416202741,37,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416976263,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976368,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976473,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976573,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976674,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976777,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976883,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416976990,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416231118,1416231164,46,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416231118,1416231164,46,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416231655,1416231667,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416231655,1416231667,12,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416463831,1416463898,67,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416463831,1416463898,67,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,402561526,21802,21802,1416211508,1416211560,52,SEPD824BD26953D,SEP0C8525A62F1B,10.102.0.51,10.102.1.232,21670
100820490,443115786,7777,7777,1415347464,1415347528,64,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415347464,1415347528,64,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416839345,1416839388,43,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416839345,1416839388,43,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416839486,1416839523,37,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416839486,1416839523,37,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
90334218,0,71996,71996,0,1416978971,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416979083,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416979195,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416979295,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416979399,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416979503,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416979655,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,71996,71996,0,1416979712,0,CUBE-01-SIP,,10.100.98.5,,100
90334218,0,05714,05714,0,1415066398,0,CUBE-01-SIP,,10.100.98.5,,100
100820490,443115786,7777,7777,1416031944,1416031983,39,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
637508086,738223626,23635,23635,1415275399,1415275437,38,SEP44E4D9459057,SEP44E4D94590A0,10.102.0.218,10.102.0.44,23355
100820490,443115786,7777,7777,1416630099,1416630122,23,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416630099,1416630122,23,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416630338,1416630347,9,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416630338,1416630347,9,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415959231,1415959261,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1415959231,1415959261,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416055841,1416055882,41,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416055841,1416055882,41,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416055895,1416055913,18,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416055895,1416055913,18,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
855664138,1231644938,902845170,902845170,1415722861,1415722981,120,SEPD824BD26953D,S1/DS1-1@VG2-GSWITCH,10.102.0.51,10.105.105.73,21670
100820490,443115786,7777,7777,1416378876,1416378905,29,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1416378876,1416378905,29,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
637508086,20211210,23639,23639,1416379373,1416379434,61,SEP44E4D9459057,SEP44E4D9459117,10.102.0.218,10.102.52.1,23355
100820490,443115786,7777,7777,1417172044,1417172074,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417172044,1417172074,30,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417172184,1417172197,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417172184,1417172197,13,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
100820490,443115786,7777,7777,1417172201,1417172215,14,SEPD4D748FF9D39,dss-recording-trunk,10.102.2.6,10.105.105.26,b011212563001
